slug,name,origin,rating,roaster,aroma,acid_or_milk,body,flavor,aftertaste,desc_1,desc_2,desc_3,label
https://www.coffeereview.com/review/kau-lactic-natural/,Ka‘ū Lactic Natural,"Ka‘ū, Big Island of Hawai‘i",95,Paradise Roasters,9.0,9.0,9.0,9.0,9.0,"Voluptuous, juicy, unique. Starfruit, cocoa nib, star jasmine, amber, wild strawberry in aroma and cup. High-toned, vibrantly sweet structure with bright, balanced acidity; viscous, syrupy mouthfeel. Resonantly, long, lingering finish, fruity and deep."," Produced by Miranda Farms, entirely of the Red Catuai variety of Arabica and processed by an experimental natural method involving the inoculation of the cherries with lactic acid-producing organisms in a low oxygen environment for several days, then drying them on screens in a dehumidified room. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A uniquely composed, experimentally processed Ka‘ū cup, produced in very small quantities and worth seeking out.Click here for more information about coffees from Hawaii.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/sumatra-yellow-bourbon/,Sumatra Yellow Bourbon,"Pematang Purba, Simalungun, Sumatra, Indonesia",93,Paradise Roasters,9.0,8.0,9.0,9.0,8.0,"Richly sweet-savory, multi-layered. Baking chocolate, goji berry, saltwater taffy, bay leaf, freesia-like flowers in aroma and cup. Balanced, sweet structure with gently brisk acidity; full, satiny-smooth mouthfeel. Chocolaty and berry-driven finish with undertones of saltwater taffy.","Produced at Lisa & Leo’s Farm, entirely of the Yellow Bourbon variety of Arabica, and processed by the traditional fermented and washed method. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.",A Sumatra cup that’s atypical in its processing method (conventionally washed rather than washed and wet-hulled like traditional Sumatras) and almost Kenya-like in its sweet-savory balance.,"9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/colombia-finca-el-paraiso-castillo-red-plum/,Colombia Finca El Paraiso Castillo Red Plum,"Cauca Department, Colombia",94,Paradise Roasters,9.0,9.0,9.0,9.0,9.0,"Richly floral, resonantly fruit-toned. Apricot blossom, Bing cherry, amber, cocoa nib, black sage in aroma and cup. Sweetly tart structure with gently bright, floral-driven acidity; buoyant, silky mouthfeel. The finish centers around notes of Bing cherry, apricot blossom and amber.","Produced by Diego Bermudez entirely of the Castillo variety of Arabica, and processed by the double-anaerobic washed method, in which the fermentation step occurs in a hermetically sealed vessel before the beans are washed and dried. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information","A uniquely composed, double-anaerobic washed Colombia cup that’s flavor-saturated and harmoniously sweet-tart-savory — unusual and inviting.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/ethiopia-guji-uraga-tebe-burku-natural/,Ethiopia Guji Uraga Tebe Burku Natural,"Guji Zone, Oromia Region, Southern Ethiopia",94,Cozy House Coffee,9.0,9.0,9.0,9.0,8.0,"Deeply sweet, fruit-toned, lively. Black cherry, dark chocolate, marshmallow, macadamia nut, pink grapefruit zest in aroma and cup. Sweet structure with bright, juicy acidity; full, creamy-smooth mouthfeel. The cleanly fruit-toned finish is supported by notes of macadamia nut and dark chocolate.","Produced in the Guji growing region, nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions, largely from distinctive indigenous landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Cozy House Coffee is a Taiwan-based specialty coffee roaster and an SCA Authorized Trainer (AST). For more information, visit https://shop.cozyhousecoffee.com.","An integrated, cleanly natural-processed Ethiopia cup, fruit-driven, with an especially rich, creamy mouthfeel.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/british-style-espresso-blend/,British Style Espresso Blend,Panama; Honduras; Ethiopia,95,Cozy House Coffee,9.0,9.0,9.0,9.0,9.0,"Evaluated as espresso. Juicy, richly sweet-tart. Pomegranate, dark chocolate, amber, almond butter, pomelo in aroma and small cup. Very syrupy mouthfeel; long, lingering, flavor-saturated finish. The tart-leaning structure stands up in cappuccino-scaled milk without sacrificing rich dark chocolate notes.","A blend of coffees from Panama, Honduras and Ethiopia roasted for espresso applications. Cozy House Coffee is a Taiwan-based specialty coffee roaster and an SCA Authorized Trainer (AST).  For more information, visit https://shop.cozyhousecoffee.com.","Juicy, tart and chocolaty in both the straight shot and in milk — balanced, vibrant, compellingly harmonious.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-natural/,Ethiopia Yirgacheffe Konga Natural,"Yirgacheffe growing region, southern Ethiopia",93,Cozy House Coffee,9.0,8.0,9.0,9.0,8.0,"Deeply sweet-savory. Blackberry, hop flowers, sandalwood, cocoa nib, a hint of lemon verbena in aroma and cup. Sweet-savory structure with gentle, round acidity; full, syrupy mouthfeel. Cocoa-toned sandalwood and blackberry notes characterize the resonant finish.","Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional landrace varieties of Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is less predictable and deeper than the more familiar wet-processed floral- and citrus-toned Yirgacheffe profile. Cozy House Coffee is a Taiwan-based specialty coffee roaster and an SCA Authorized Trainer (AST). For more information, visit https://shop.cozyhousecoffee.com.",A rich-toned natural Yirgacheffe cup with an invitingly savory-leaning structure and especially viscous mouthfeel.,"9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/costa-rica-brunca-rivense-las-moras-black-honey/,Costa Rica Brunca Rivense Las Moras Black Honey,"Brunca growing region, Costa Rica",94,Cozy House Coffee,9.0,9.0,9.0,9.0,8.0,"Juicy sweet, gently fermenty. Raspberry, thyme, dark chocolate, wine barrel in aroma and cup. Rich, sweet structure with buoyant acidity; satiny, viscous mouthfeel. Deeply chocolaty and fruit-toned finish.","Produced by the Urena Rojas Family entirely of the Red Catuai variety of Arabica, and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh or mucilage is allowed to dry on the beans. Cozy House Coffee is a Taiwan-based specialty coffee roaster and an SCA Authorized Trainer (AST). For more information, visit https://shop.cozyhousecoffee.com.",A resonant black honey-processed Costa Rica cup with intense berry and dark chocolate notes and an intriguing hint of oaky wine.,"9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hama-washed/,Ethiopia Yirgacheffe Hama Washed,"Yirgacheffe growing region, south-central Ethiopia",94,Cozy House Coffee,9.0,9.0,9.0,9.0,8.0,"Complex, multi-layered, deeply sweet-tart. Lilac, cocoa nib, peach, amber, pistachio in aroma and cup. Sweetly tart structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish leads with notes of lilac and peach, balanced by suggestions of crisp cocoa.","Southern Ethiopia coffees like this one are largely produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Cozy House Coffee is a Taiwan-based specialty coffee roaster and an SCA Authorized Trainer (AST). For more information, visit https://shop.cozyhousecoffee.com.","A delicately high-toned, crisply sweet-tart washed Yirgacheffe cup with a floral throughline.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/guatemala-antigua-bella-carmona/,Guatemala Antigua Bella Carmona,"Antigua growing region, Guatemala",93,Cozy House Coffee,9.0,8.0,9.0,9.0,8.0,"Floral-driven, crisply cocoa-toned. Baking chocolate, magnolia, golden raisin, almond brittle, cedar in aroma and cup. Sweet structure with brisk acidity; syrupy-smooth mouthfeel. Baking chocolate and magnolia carry the finish, with undertones of fresh-cut cedar.","Produced by Luis Pedro Zelaya Zamora from trees of the Bourbon and Caturra varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Cozy House Coffee is a Taiwan-based specialty coffee roaster and an SCA Authorized Trainer (AST). For more information, visit https://shop.cozyhousecoffee.com.","A balanced, resonant Guatemala cup animated by inviting floral, chocolate, and dried fruit notes.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/peru-washed-santa-monica-gesha/,Peru Washed Santa Monica Gesha,"Amaybamba, Cusco, Peru",96,Kakalove Cafe,9.0,9.0,9.0,10.0,9.0,"Bright, balanced, energetic, tropical. Star jasmine, passion fruit, cocoa nib, bergamot, wild honey in aroma and cup. Richly sweet with elegantly high-toned acidity; buoyantly silky mouthfeel. The long, lingering finish centers around notes of cocoa nib and bergamot with undertones of star jasmine.","Produced by Hugo Mariño Laura of Santa Mónica Farm entirely of the Gesha (also spelled Geisha) variety of Arabica, and processed by the washed method. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A dreamy but bright, fruit-toned Peru Gesha — tropics in a cup.","9.0,9.0,9.0,10.0,9.0"
https://www.coffeereview.com/review/taiwan-washed-alishan-ching-ye-farm-sl34/,Taiwan Washed Alishan Ching-Ye Farm SL34,"Alishan, Chia-Yi City, Taiwan",94,Kakalove Cafe,9.0,9.0,9.0,9.0,8.0,"Richly sweet-tart, delicately fruit-toned. Wild strawberry, honey, freesia, cedar, marjoram in aroma and cup. Sweetly tart structure with juicy, gently bright acidity; full, satiny-smooth mouthfeel. The resonant finish leads with notes of honey-toned strawberry and marjoram.",Produced at Ching-Ye farm in Taiwan entirely of the admired SL34 variety of Arabica and processed by the washed method. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"A complex, intriguing coffee from Alishan, a region in Taiwan famous for its tea production. Honeyed berry and spicy flowers predominate.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-guji-odo-shakiso/,Ethiopia Guji Odo Shakiso,"Guji Zone, Oromia Region, southern Ethiopia",94,Merge Coffee Company,9.0,9.0,9.0,9.0,8.0,"Gently sweet-tart, complexly layered. Dried blackberry, honeysuckle, hazelnut butter, cocoa nib, a hint of wine barrel in aroma and cup. Sweetly tart structure with winey acidity; full, syrupy-smooth mouthfeel. Finish consolidates to notes of hazelnut butter and cocoa nib with undertones of blackberry.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Merge is a specialty coffee roaster in Harrisonburg, Virginia dedicated to ethical sourcing of high-quality coffees. Visit www.mergecoffeeco.com for more information.","A fruit-forward, natural-processed Guji cup with a hint of sweet ferment and deep nut and cocoa undertones.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/colombia-beasaquito/,Colombia Beasaquito,"Buesaco, Nariño Department, Colombia",93,Merge Coffee Company,9.0,8.0,9.0,9.0,8.0,"Delicate, sweet-toned. Date, baking chocolate, honey, almond, cedar in aroma and cup. Sweet structure with round acidity; plush, satiny mouthfeel. The inviting finish centers around notes of honey and baking chocolate.","Produced by Jose Gomez of Finca Al Paraiso and processed by the natural method (sun-dried in the whole fruit). Merge is a specialty coffee roaster in Harrisonburg, Virginia dedicated to ethical sourcing of high-quality coffees. Visit www.mergecoffeeco.com for more information.","A balanced, friendly, cleanly natural processed Colombia cup with sweet throughlines of chocolate and honey.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-sidamo-karamo/,Ethiopia Sidamo Karamo,"Sidamo growing region, southern Ethiopia",95,Jaunt Coffee Roasters,9.0,9.0,9.0,9.0,9.0,"Delicate, vibrantly floral, citrusy. Bergamot, wisteria, almond brittle, thyme, cane sugar in aroma and cup. Bright, balanced structure with elegantly juicy acidity; buoyant, silky mouthfeel. Flavor-saturated, very long finish. ","Produced by smallholding farmers from the Shantawene, Bombe and Keramo villages largely from trees of local landrace varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Certifications include Rainforest Alliance and Utz. Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.","A beautiful classic washed Ethiopia cup with complex citrus, delicately deep floral, and sweet herb notes.Click here for more information about coffees from Ethiopia.","9.0,9.0,9.0,9.0,9.0"
